"id"	"substance_id"	"t0_grade_id"	"validated"	"t4_grade_id"	"call_id"	"annotation"
2572	1994	17	"false"	17	1	
2573	1997	17	"false"	17	1	
2574	2000	17	"false"	17	1	
2575	2001	17	"false"	17	1	
2576	2004	17	"false"	17	1	
2577	2010	17	"false"	17	1	
2578	2015	17	"false"	17	1	
2579	2016	17	"false"	17	1	
2580	2020	17	"false"	17	1	
2581	2021	17	"false"	17	1	
2582	2026	17	"false"	17	1	
2583	2027	17	"false"	17	1	
2584	2036	17	"false"	17	1	
2585	2038	17	"false"	17	1	
2586	2039	17	"false"	17	1	
2587	2040	17	"false"	17	1	
2588	2043	17	"false"	17	1	
2589	2044	17	"false"	17	1	
2590	2045	17	"false"	17	1	
2592	2052	17	"false"	17	1	
2593	2055	17	"false"	17	1	
2594	2056	28	"false"	28	1	
2595	2057	17	"false"	17	1	
2596	2058	17	"false"	17	1	
2597	2060	17	"false"	17	1	
2598	2064	17	"false"	17	1	
2599	2067	17	"false"	17	1	
2600	2069	17	"false"	17	1	
2601	2070	17	"false"	17	1	
2602	2072	17	"false"	17	1	
2603	2073	17	"false"	17	1	
2604	2078	17	"false"	17	1	
2605	2080	17	"false"	17	1	
2606	2081	17	"false"	17	1	
2607	2082	20	"false"	20	1	
2608	2084	17	"false"	17	1	
2609	2086	17	"false"	17	1	
2610	2088	17	"false"	17	1	
2611	2090	17	"false"	17	1	
2612	2091	17	"false"	17	1	
2613	2092	17	"false"	17	1	
2614	2095	17	"false"	17	1	
2616	2097	17	"false"	17	1	
2617	2098	17	"false"	17	1	
2618	2100	17	"false"	17	1	
2619	2102	17	"false"	17	1	
2620	2103	19	"false"	19	1	
2621	2104	17	"false"	17	1	
2622	2106	17	"false"	17	1	
2623	2108	17	"false"	17	1	
2624	2109	25	"false"	25	1	
2625	2110	26	"false"	26	1	
2626	2111	17	"false"	17	1	
2627	2113	17	"false"	17	1	
2628	2114	17	"false"	17	1	
2629	2115	17	"false"	17	1	
2630	2116	17	"false"	17	1	
2631	2117	17	"false"	17	1	
2632	2118	17	"false"	17	1	
2633	2120	17	"false"	17	1	
2634	2121	17	"false"	17	1	
2635	2124	17	"false"	17	1	
2636	2125	17	"false"	17	1	
2637	2126	17	"false"	17	1	
2638	2127	17	"false"	17	1	
2639	2128	17	"false"	17	1	
2640	2131	17	"false"	17	1	
2641	2132	17	"false"	17	1	
2642	2133	17	"false"	17	1	
2643	2135	17	"false"	17	1	
2644	2140	17	"false"	17	1	
2645	2146	17	"false"	17	1	
2646	2149	17	"false"	17	1	
2647	2150	17	"false"	17	1	
2648	2158	17	"false"	17	1	
2649	2161	17	"false"	17	1	
2650	2163	17	"false"	17	1	
2651	2165	17	"false"	17	1	
2652	2178	28	"false"	28	1	
2653	2181	17	"false"	17	1	
13340	171	29	"true"	33	3	
3146	3312	17	"false"	17	1	
2654	2184	17	"false"	17	1	
2655	2185	17	"false"	17	1	
2656	2186	17	"false"	17	1	
2657	2189	17	"false"	17	1	
2658	2190	17	"false"	17	1	
2659	2191	17	"false"	17	1	
13341	169	17	"true"	17	1	
2661	2197	17	"false"	17	1	
2662	2201	17	"false"	17	1	
2663	2203	17	"false"	17	1	
2664	2205	17	"false"	17	1	
2665	2207	17	"false"	17	1	
2666	2209	17	"false"	17	1	
2667	2210	17	"false"	17	1	
2668	2211	17	"false"	17	1	
2669	2215	17	"false"	17	1	
2670	2217	17	"false"	17	1	
2671	2219	17	"false"	17	1	
2672	2220	17	"false"	17	1	
2673	2221	17	"false"	17	1	
2674	2229	17	"false"	17	1	
2675	2232	17	"false"	17	1	
2676	2235	17	"false"	17	1	
2677	2237	17	"false"	17	1	
2678	2239	17	"false"	17	1	
2679	2240	17	"false"	17	1	
2680	2247	17	"false"	17	1	
2681	2248	17	"false"	17	1	
2682	2250	17	"false"	17	1	
2683	2262	28	"false"	28	1	
2684	2272	17	"false"	17	1	
2685	2274	17	"false"	17	1	
2686	2285	17	"false"	17	1	
2687	2288	17	"false"	17	1	
2688	2289	17	"false"	17	1	
2689	2294	17	"false"	17	1	
2690	2296	17	"false"	17	1	
2691	2300	17	"false"	17	1	
2692	2302	17	"false"	17	1	
2693	2304	17	"false"	17	1	
2694	2305	17	"false"	17	1	
2695	2306	17	"false"	17	1	
2696	2307	17	"false"	17	1	
2697	2308	17	"false"	17	1	
2698	2309	17	"false"	17	1	
2699	2310	17	"false"	17	1	
2700	2311	17	"false"	17	1	
2701	2320	17	"false"	17	1	
2702	2323	17	"false"	17	1	
2703	2324	17	"false"	17	1	
2704	2326	17	"false"	17	1	
2705	2327	17	"false"	17	1	
2706	2328	17	"false"	17	1	
2707	2329	17	"false"	17	1	
2708	2331	18	"false"	18	1	
2709	2333	17	"false"	17	1	
2710	2334	17	"false"	17	1	
2711	2336	21	"false"	21	1	
2712	2337	17	"false"	17	1	
2713	2338	17	"false"	17	1	
2714	2339	28	"false"	28	1	
2715	2340	17	"false"	17	1	
2716	2343	17	"false"	17	1	
2717	2351	17	"false"	17	1	
2718	2352	17	"false"	17	1	
2719	2353	17	"false"	17	1	
2720	2354	17	"false"	17	1	
2721	2355	26	"false"	26	1	
2722	2357	17	"false"	17	1	
2723	2359	17	"false"	17	1	
2724	2360	17	"false"	17	1	
2725	2361	17	"false"	17	1	
2726	2363	17	"false"	17	1	
2727	2364	17	"false"	17	1	
2728	2365	17	"false"	17	1	
2729	2366	17	"false"	17	1	
2730	2369	17	"false"	17	1	
2731	2370	17	"false"	17	1	
2732	2374	17	"false"	17	1	
2733	2375	17	"false"	17	1	
2734	2377	24	"false"	24	1	
2735	2379	17	"false"	17	1	
2736	2381	17	"false"	17	1	
2737	2382	17	"false"	17	1	
2738	2383	17	"false"	17	1	
2739	2384	17	"false"	17	1	
2740	2385	17	"false"	17	1	
2741	2388	17	"false"	17	1	
2742	2389	17	"false"	17	1	
2743	2391	17	"false"	17	1	
2744	2393	17	"false"	17	1	
2745	2404	17	"false"	17	1	
2746	2406	17	"false"	17	1	
2747	2407	17	"false"	17	1	
2748	2409	17	"false"	17	1	
2749	2410	17	"false"	17	1	
2750	2412	17	"false"	17	1	
2751	2414	17	"false"	17	1	
2752	2417	17	"false"	17	1	
2753	2418	17	"false"	17	1	
2754	2420	17	"false"	17	1	
2755	2422	17	"false"	17	1	
2756	2428	17	"false"	17	1	
2757	2429	17	"false"	17	1	
2758	2430	17	"false"	17	1	
2759	2431	17	"false"	17	1	
2760	2432	17	"false"	17	1	
2761	2433	25	"false"	25	1	
2762	2434	17	"false"	17	1	
2763	2435	17	"false"	17	1	
2764	2436	17	"false"	17	1	
2765	2437	17	"false"	17	1	
2766	2438	17	"false"	17	1	
2767	2439	17	"false"	17	1	
2768	2440	17	"false"	17	1	
2769	2442	17	"false"	17	1	
2770	2443	17	"false"	17	1	
2771	2453	17	"false"	17	1	
2772	2457	17	"false"	17	1	
2773	2459	28	"false"	28	1	
2774	2460	17	"false"	17	1	
2775	2461	17	"false"	17	1	
2776	2463	17	"false"	17	1	
2777	2466	17	"false"	17	1	
2778	2468	17	"false"	17	1	
2779	2469	17	"false"	17	1	
2780	2470	17	"false"	17	1	
2781	2474	28	"false"	28	1	
2782	2475	17	"false"	17	1	
2783	2477	17	"false"	17	1	
2784	2480	17	"false"	17	1	
2785	2483	28	"false"	28	1	
2786	2488	28	"false"	28	1	
2787	2491	17	"false"	17	1	
2788	2493	26	"false"	26	1	
2789	2496	17	"false"	17	1	
2790	2497	17	"false"	17	1	
2791	2499	17	"false"	17	1	
2792	2501	17	"false"	17	1	
2793	2502	17	"false"	17	1	
2794	2505	17	"false"	17	1	
2795	2506	17	"false"	17	1	
2796	2507	17	"false"	17	1	
2797	2508	17	"false"	17	1	
2798	2509	17	"false"	17	1	
2799	2513	17	"false"	17	1	
2800	2514	17	"false"	17	1	
2801	2515	17	"false"	17	1	
2802	2516	17	"false"	17	1	
2803	2517	17	"false"	17	1	
2804	2518	17	"false"	17	1	
2805	2519	17	"false"	17	1	
2806	2520	17	"false"	17	1	
2807	2521	17	"false"	17	1	
2808	2522	17	"false"	17	1	
2809	2523	17	"false"	17	1	
2810	2524	17	"false"	17	1	
2811	2526	26	"false"	26	1	
2812	2529	17	"false"	17	1	
2813	2531	25	"false"	25	1	
2814	2532	17	"false"	17	1	
2815	2534	25	"false"	25	1	
2816	2536	17	"false"	17	1	
2817	2537	17	"false"	17	1	
2818	2538	17	"false"	17	1	
2819	2539	17	"false"	17	1	
2820	2541	17	"false"	17	1	
2821	2542	17	"false"	17	1	
2822	2544	17	"false"	17	1	
2823	2545	17	"false"	17	1	
2824	2546	17	"false"	17	1	
2825	2547	17	"false"	17	1	
2826	2548	17	"false"	17	1	
2827	2549	17	"false"	17	1	
2828	2550	17	"false"	17	1	
2829	2551	28	"false"	28	1	
2830	2552	17	"false"	17	1	
2831	2553	17	"false"	17	1	
2832	2554	17	"false"	17	1	
2833	2555	17	"false"	17	1	
2834	2556	17	"false"	17	1	
2835	2557	17	"false"	17	1	
2836	2558	17	"false"	17	1	
2837	2559	17	"false"	17	1	
2838	2560	17	"false"	17	1	
2839	2561	17	"false"	17	1	
2840	2562	17	"false"	17	1	
2841	2564	17	"false"	17	1	
2842	2565	17	"false"	17	1	
2843	2566	17	"false"	17	1	
2844	2567	17	"false"	17	1	
2845	2568	17	"false"	17	1	
2846	2570	17	"false"	17	1	
2847	2571	17	"false"	17	1	
2848	2572	17	"false"	17	1	
2849	2573	17	"false"	17	1	
2850	2574	18	"false"	18	1	
2851	2575	17	"false"	17	1	
2852	2576	17	"false"	17	1	
2853	2579	17	"false"	17	1	
2854	2580	17	"false"	17	1	
2855	2583	24	"false"	24	1	
2856	2584	17	"false"	17	1	
2857	2586	17	"false"	17	1	
2858	2588	17	"false"	17	1	
2859	2590	17	"false"	17	1	
2860	2591	25	"false"	25	1	
2861	2592	17	"false"	17	1	
2862	2595	17	"false"	17	1	
2863	2596	17	"false"	17	1	
2864	2597	17	"false"	17	1	
2865	2598	17	"false"	17	1	
2866	2599	17	"false"	17	1	
2867	2602	17	"false"	17	1	
2868	2603	29	"false"	29	1	
2869	2605	17	"false"	17	1	
2870	2606	17	"false"	17	1	
2871	2607	17	"false"	17	1	
2872	2609	17	"false"	17	1	
2873	2610	17	"false"	17	1	
2874	2612	17	"false"	17	1	
2875	2613	19	"false"	19	1	
2876	2615	20	"false"	20	1	
2877	2617	28	"false"	28	1	
2878	2620	17	"false"	17	1	
2879	2622	17	"false"	17	1	
2880	2623	17	"false"	17	1	
2881	2625	17	"false"	17	1	
2882	2630	17	"false"	17	1	
2883	2633	28	"false"	28	1	
2884	2637	17	"false"	17	1	
2885	2638	17	"false"	17	1	
2886	2639	17	"false"	17	1	
2887	2640	17	"false"	17	1	
2888	2641	17	"false"	17	1	
2889	2645	17	"false"	17	1	
2890	2646	17	"false"	17	1	
2891	2647	17	"false"	17	1	
2892	2648	17	"false"	17	1	
2893	2649	17	"false"	17	1	
2894	2650	17	"false"	17	1	
2895	2651	17	"false"	17	1	
2896	2652	17	"false"	17	1	
2897	2661	17	"false"	17	1	
2898	2662	17	"false"	17	1	
2899	2665	17	"false"	17	1	
2900	2666	17	"false"	17	1	
2901	2667	17	"false"	17	1	
2902	2671	17	"false"	17	1	
2903	2673	17	"false"	17	1	
2904	2674	24	"false"	24	1	
2905	2675	17	"false"	17	1	
2906	2676	17	"false"	17	1	
2907	2677	25	"false"	25	1	
2908	2678	17	"false"	17	1	
2909	2681	17	"false"	17	1	
2910	2683	17	"false"	17	1	
2911	2684	17	"false"	17	1	
2912	2692	17	"false"	17	1	
2913	2693	17	"false"	17	1	
2914	2694	20	"false"	20	1	
2915	2695	17	"false"	17	1	
2916	2696	17	"false"	17	1	
2917	2698	17	"false"	17	1	
2918	2700	17	"false"	17	1	
2919	2701	17	"false"	17	1	
2920	2702	25	"false"	25	1	
2921	2703	18	"false"	18	1	
2922	2705	25	"false"	25	1	
2923	2706	17	"false"	17	1	
2924	2707	17	"false"	17	1	
2925	2709	28	"false"	28	1	
2926	2710	26	"false"	26	1	
2927	2712	17	"false"	17	1	
2928	2713	20	"false"	20	1	
2929	2714	25	"false"	25	1	
2930	2715	17	"false"	17	1	
2931	2716	17	"false"	17	1	
2932	2717	17	"false"	17	1	
2933	2718	17	"false"	17	1	
2934	2719	25	"false"	25	1	
2935	2720	17	"false"	17	1	
2936	2722	17	"false"	17	1	
2937	2723	17	"false"	17	1	
2938	2724	17	"false"	17	1	
2939	2725	17	"false"	17	1	
2940	2726	17	"false"	17	1	
2941	2728	17	"false"	17	1	
2942	2729	17	"false"	17	1	
2943	2730	17	"false"	17	1	
2944	2731	17	"false"	17	1	
2945	2732	17	"false"	17	1	
2946	2733	17	"false"	17	1	
2947	2735	17	"false"	17	1	
2948	2736	17	"false"	17	1	
2949	2737	17	"false"	17	1	
2950	2738	17	"false"	17	1	
2951	2739	20	"false"	20	1	
2952	2740	17	"false"	17	1	
2953	2741	20	"false"	20	1	
2954	2743	17	"false"	17	1	
2955	2745	17	"false"	17	1	
2956	2746	25	"false"	25	1	
2957	2747	28	"false"	28	1	
2958	2748	17	"false"	17	1	
2959	2749	17	"false"	17	1	
3516	4208	17	"false"	17	1	
2960	2754	17	"false"	17	1	
2962	2768	17	"false"	17	1	
2963	2769	17	"false"	17	1	
2964	2771	17	"false"	17	1	
2965	2863	17	"false"	17	1	
2966	2865	17	"false"	17	1	
2967	2866	17	"false"	17	1	
2968	2868	17	"false"	17	1	
2969	2871	17	"false"	17	1	
2970	2874	17	"false"	17	1	
2971	2875	17	"false"	17	1	
2972	2876	17	"false"	17	1	
2973	2881	17	"false"	17	1	
2974	2888	17	"false"	17	1	
2975	2890	17	"false"	17	1	
2976	2892	17	"false"	17	1	
2977	2893	17	"false"	17	1	
2978	2900	17	"false"	17	1	
2979	2908	17	"false"	17	1	
2980	2909	17	"false"	17	1	
2981	2912	17	"false"	17	1	
2982	2913	17	"false"	17	1	
2983	2915	17	"false"	17	1	
2985	2924	17	"false"	17	1	
2986	2927	17	"false"	17	1	
2988	2941	17	"false"	17	1	
2989	2943	17	"false"	17	1	
2990	2945	17	"false"	17	1	
2991	2947	17	"false"	17	1	
2992	2948	17	"false"	17	1	
2993	2949	17	"false"	17	1	
2994	2950	17	"false"	17	1	
2995	2951	17	"false"	17	1	
2996	2952	17	"false"	17	1	
2997	2954	17	"false"	17	1	
2998	2956	17	"false"	17	1	
2999	2960	17	"false"	17	1	
3000	2965	17	"false"	17	1	
3001	2969	17	"false"	17	1	
3002	2970	17	"false"	17	1	
3003	2971	17	"false"	17	1	
3004	2972	17	"false"	17	1	
3005	2973	25	"false"	25	1	
3006	2975	17	"false"	17	1	
3007	2976	17	"false"	17	1	
3008	2978	17	"false"	17	1	
3009	2979	17	"false"	17	1	
3010	2982	17	"false"	17	1	
3011	2984	17	"false"	17	1	
3012	2987	28	"false"	28	1	
3013	2989	17	"false"	17	1	
3014	2990	17	"false"	17	1	
3015	2991	17	"false"	17	1	
3016	2992	18	"false"	18	1	
3017	2993	17	"false"	17	1	
3018	2994	17	"false"	17	1	
3019	2995	17	"false"	17	1	
3020	2996	17	"false"	17	1	
3021	2998	17	"false"	17	1	
3022	3002	17	"false"	17	1	
3023	3003	17	"false"	17	1	
3024	3004	17	"false"	17	1	
3025	3005	17	"false"	17	1	
3026	3007	17	"false"	17	1	
3027	3008	17	"false"	17	1	
3028	3010	17	"false"	17	1	
3029	3012	17	"false"	17	1	
3030	3014	17	"false"	17	1	
3031	3015	17	"false"	17	1	
3032	3016	17	"false"	17	1	
3033	3017	26	"false"	26	1	
3034	3018	17	"false"	17	1	
3035	3020	17	"false"	17	1	
3036	3021	17	"false"	17	1	
3037	3022	17	"false"	17	1	
3038	3024	17	"false"	17	1	
3039	3025	17	"false"	17	1	
3040	3026	17	"false"	17	1	
3041	3027	17	"false"	17	1	
3042	3028	17	"false"	17	1	
3043	3029	17	"false"	17	1	
3044	3031	17	"false"	17	1	
3045	3032	17	"false"	17	1	
3046	3035	17	"false"	17	1	
3047	3036	17	"false"	17	1	
3048	3037	17	"false"	17	1	
3049	3038	17	"false"	17	1	
3050	3039	17	"false"	17	1	
3051	3040	17	"false"	17	1	
3052	3042	17	"false"	17	1	
3053	3043	17	"false"	17	1	
3054	3044	17	"false"	17	1	
3055	3045	17	"false"	17	1	
3056	3046	17	"false"	17	1	
3057	3047	17	"false"	17	1	
3058	3048	17	"false"	17	1	
3059	3049	17	"false"	17	1	
3060	3052	17	"false"	17	1	
3061	3053	17	"false"	17	1	
3062	3055	17	"false"	17	1	
3063	3056	17	"false"	17	1	
3064	3057	17	"false"	17	1	
3065	3058	17	"false"	17	1	
3066	3061	17	"false"	17	1	
3067	3062	17	"false"	17	1	
3068	3066	17	"false"	17	1	
3069	3070	17	"false"	17	1	
3070	3078	17	"false"	17	1	
3071	3082	17	"false"	17	1	
3072	3087	17	"false"	17	1	
3073	3089	17	"false"	17	1	
3074	3090	17	"false"	17	1	
3075	3092	17	"false"	17	1	
3076	3094	17	"false"	17	1	
3077	3096	18	"false"	18	1	
3078	3098	17	"false"	17	1	
3079	3105	17	"false"	17	1	
3080	3107	17	"false"	17	1	
3081	3109	17	"false"	17	1	
3082	3111	17	"false"	17	1	
3083	3112	17	"false"	17	1	
3084	3118	17	"false"	17	1	
3085	3120	17	"false"	17	1	
3086	3127	17	"false"	17	1	
3087	3128	17	"false"	17	1	
3088	3130	17	"false"	17	1	
3089	3131	17	"false"	17	1	
3090	3134	17	"false"	17	1	
3091	3144	17	"false"	17	1	
3092	3147	17	"false"	17	1	
3093	3149	17	"false"	17	1	
3094	3152	17	"false"	17	1	
3095	3158	17	"false"	17	1	
3096	3159	17	"false"	17	1	
3097	3183	28	"false"	28	1	
3098	3190	17	"false"	17	1	
3099	3192	17	"false"	17	1	
3100	3193	17	"false"	17	1	
3101	3209	17	"false"	17	1	
3102	3211	17	"false"	17	1	
3103	3212	17	"false"	17	1	
3104	3213	17	"false"	17	1	
3105	3214	17	"false"	17	1	
3106	3225	17	"false"	17	1	
3107	3227	17	"false"	17	1	
3108	3228	17	"false"	17	1	
3109	3229	21	"false"	21	1	
3110	3231	17	"false"	17	1	
3111	3232	17	"false"	17	1	
3112	3235	17	"false"	17	1	
3113	3238	17	"false"	17	1	
3114	3244	17	"false"	17	1	
13342	168	17	"true"	18	2	
3115	3249	17	"false"	17	1	
3116	3250	17	"false"	17	1	
3117	3251	17	"false"	17	1	
3118	3252	17	"false"	17	1	
3119	3254	17	"false"	17	1	
3120	3255	17	"false"	17	1	
3121	3256	17	"false"	17	1	
3122	3257	17	"false"	17	1	
3123	3258	17	"false"	17	1	
3124	3259	17	"false"	17	1	
3125	3260	17	"false"	17	1	
3126	3261	17	"false"	17	1	
3127	3264	17	"false"	17	1	
3128	3267	17	"false"	17	1	
3129	3275	26	"false"	26	1	
3130	3276	17	"false"	17	1	
3131	3277	17	"false"	17	1	
3132	3278	17	"false"	17	1	
3133	3279	17	"false"	17	1	
3134	3281	17	"false"	17	1	
3135	3291	17	"false"	17	1	
3136	3292	17	"false"	17	1	
3137	3294	17	"false"	17	1	
3138	3301	17	"false"	17	1	
3139	3303	17	"false"	17	1	
3140	3306	17	"false"	17	1	
3141	3307	17	"false"	17	1	
3142	3308	17	"false"	17	1	
3143	3309	17	"false"	17	1	
3145	3311	17	"false"	17	1	
2987	2938	17	"true"	17	1	
2984	2917	17	"true"	17	1	
3147	3314	17	"false"	17	1	
3148	3316	17	"false"	17	1	
3149	3318	17	"false"	17	1	
3150	3319	21	"false"	21	1	
3151	3321	17	"false"	17	1	
3152	3322	17	"false"	17	1	
3153	3323	28	"false"	28	1	
3154	3324	17	"false"	17	1	
3155	3326	17	"false"	17	1	
3156	3327	17	"false"	17	1	
3157	3329	21	"false"	21	1	
3158	3333	17	"false"	17	1	
3159	3334	17	"false"	17	1	
3160	3336	17	"false"	17	1	
3161	3337	17	"false"	17	1	
3162	3339	17	"false"	17	1	
3163	3341	21	"false"	21	1	
3164	3342	17	"false"	17	1	
3165	3343	17	"false"	17	1	
3166	3344	17	"false"	17	1	
3167	3345	17	"false"	17	1	
3168	3349	17	"false"	17	1	
3169	3353	17	"false"	17	1	
3170	3354	17	"false"	17	1	
3171	3357	17	"false"	17	1	
3172	3362	17	"false"	17	1	
3173	3363	17	"false"	17	1	
3174	3364	17	"false"	17	1	
3175	3366	17	"false"	17	1	
3176	3367	17	"false"	17	1	
3177	3368	17	"false"	17	1	
3178	3369	17	"false"	17	1	
3179	3370	25	"false"	25	1	
3180	3372	17	"false"	17	1	
3181	3374	17	"false"	17	1	
3182	3375	17	"false"	17	1	
3183	3382	17	"false"	17	1	
3184	3386	17	"false"	17	1	
3185	3394	17	"false"	17	1	
3186	3396	17	"false"	17	1	
3188	3398	17	"false"	17	1	
3189	3399	17	"false"	17	1	
3190	3400	17	"false"	17	1	
3191	3401	26	"false"	26	1	
3192	3403	17	"false"	17	1	
3193	3405	17	"false"	17	1	
3194	3407	23	"false"	23	1	
3195	3409	17	"false"	17	1	
3196	3410	25	"false"	25	1	
3197	3413	17	"false"	17	1	
3198	3414	17	"false"	17	1	
3199	3417	17	"false"	17	1	
3200	3425	28	"false"	28	1	
3201	3427	17	"false"	17	1	
3202	3428	17	"false"	17	1	
3203	3430	17	"false"	17	1	
3204	3431	17	"false"	17	1	
3205	3433	17	"false"	17	1	
3206	3434	28	"false"	28	1	
3207	3435	17	"false"	17	1	
3208	3436	17	"false"	17	1	
3209	3437	25	"false"	25	1	
3210	3438	17	"false"	17	1	
3211	3440	17	"false"	17	1	
3212	3442	17	"false"	17	1	
3213	3443	17	"false"	17	1	
3214	3444	17	"false"	17	1	
3215	3445	17	"false"	17	1	
3216	3449	17	"false"	17	1	
3217	3451	17	"false"	17	1	
3218	3452	25	"false"	25	1	
3219	3453	17	"false"	17	1	
3220	3454	17	"false"	17	1	
3221	3455	17	"false"	17	1	
3222	3456	17	"false"	17	1	
3223	3457	17	"false"	17	1	
3224	3458	17	"false"	17	1	
3225	3459	17	"false"	17	1	
3226	3460	17	"false"	17	1	
3227	3461	17	"false"	17	1	
3228	3463	17	"false"	17	1	
3229	3464	17	"false"	17	1	
3230	3465	17	"false"	17	1	
3231	3466	17	"false"	17	1	
3232	3467	17	"false"	17	1	
3233	3468	17	"false"	17	1	
3234	3469	17	"false"	17	1	
3235	3470	17	"false"	17	1	
3236	3471	17	"false"	17	1	
3237	3472	17	"false"	17	1	
3238	3473	17	"false"	17	1	
3239	3474	17	"false"	17	1	
3240	3476	17	"false"	17	1	
3241	3477	17	"false"	17	1	
3242	3478	17	"false"	17	1	
3243	3479	17	"false"	17	1	
3244	3480	17	"false"	17	1	
3245	3481	17	"false"	17	1	
3246	3482	17	"false"	17	1	
3247	3484	17	"false"	17	1	
3248	3486	17	"false"	17	1	
3249	3488	17	"false"	17	1	
3250	3490	17	"false"	17	1	
3251	3491	17	"false"	17	1	
3252	3492	17	"false"	17	1	
3253	3493	18	"false"	18	1	
3254	3494	17	"false"	17	1	
3255	3496	17	"false"	17	1	
3256	3498	18	"false"	18	1	
3257	3502	17	"false"	17	1	
3258	3504	20	"false"	20	1	
3259	3505	26	"false"	26	1	
3260	3506	17	"false"	17	1	
3261	3507	17	"false"	17	1	
3262	3508	17	"false"	17	1	
3263	3509	17	"false"	17	1	
3264	3510	17	"false"	17	1	
3265	3511	17	"false"	17	1	
3266	3512	17	"false"	17	1	
3267	3513	17	"false"	17	1	
3268	3515	17	"false"	17	1	
3269	3517	17	"false"	17	1	
3270	3518	17	"false"	17	1	
3271	3519	17	"false"	17	1	
3272	3521	17	"false"	17	1	
3273	3522	17	"false"	17	1	
3274	3525	17	"false"	17	1	
3275	3528	17	"false"	17	1	
3276	3529	17	"false"	17	1	
3277	3533	17	"false"	17	1	
3278	3535	17	"false"	17	1	
3279	3537	17	"false"	17	1	
3280	3538	17	"false"	17	1	
3281	3540	17	"false"	17	1	
3282	3541	18	"false"	18	1	
3283	3542	17	"false"	17	1	
3284	3543	17	"false"	17	1	
3285	3545	17	"false"	17	1	
3286	3549	17	"false"	17	1	
3287	3551	17	"false"	17	1	
3288	3555	17	"false"	17	1	
3289	3557	17	"false"	17	1	
3290	3558	17	"false"	17	1	
3291	3564	17	"false"	17	1	
3292	3573	17	"false"	17	1	
3293	3575	17	"false"	17	1	
3294	3576	17	"false"	17	1	
3295	3577	17	"false"	17	1	
3296	3578	17	"false"	17	1	
3297	3579	17	"false"	17	1	
3298	3580	17	"false"	17	1	
3299	3585	17	"false"	17	1	
3300	3590	17	"false"	17	1	
3301	3591	17	"false"	17	1	
3302	3592	17	"false"	17	1	
3303	3596	17	"false"	17	1	
3304	3606	17	"false"	17	1	
3305	3608	17	"false"	17	1	
3306	3610	17	"false"	17	1	
3307	3611	17	"false"	17	1	
3308	3612	17	"false"	17	1	
3309	3613	17	"false"	17	1	
3310	3614	17	"false"	17	1	
3311	3625	17	"false"	17	1	
3312	3626	28	"false"	28	1	
3313	3627	17	"false"	17	1	
3314	3628	17	"false"	17	1	
3315	3629	17	"false"	17	1	
3316	3630	17	"false"	17	1	
3317	3631	17	"false"	17	1	
3318	3635	17	"false"	17	1	
3319	3636	25	"false"	25	1	
3320	3637	17	"false"	17	1	
3321	3638	26	"false"	26	1	
3322	3639	17	"false"	17	1	
3323	3641	17	"false"	17	1	
3324	3642	17	"false"	17	1	
3325	3644	17	"false"	17	1	
3326	3646	17	"false"	17	1	
3327	3649	17	"false"	17	1	
3328	3650	17	"false"	17	1	
3329	3651	17	"false"	17	1	
3330	3652	17	"false"	17	1	
3331	3653	17	"false"	17	1	
3332	3654	17	"false"	17	1	
3333	3655	17	"false"	17	1	
3334	3656	25	"false"	25	1	
3335	3657	17	"false"	17	1	
3336	3658	17	"false"	17	1	
3337	3660	17	"false"	17	1	
3338	3661	25	"false"	25	1	
3339	3662	17	"false"	17	1	
3340	3663	17	"false"	17	1	
3341	3665	17	"false"	17	1	
3342	3667	17	"false"	17	1	
3343	3668	17	"false"	17	1	
3344	3669	17	"false"	17	1	
3345	3670	17	"false"	17	1	
3346	3673	17	"false"	17	1	
3347	3674	26	"false"	26	1	
3348	3679	17	"false"	17	1	
3349	3688	17	"false"	17	1	
3350	3696	17	"false"	17	1	
3351	3771	17	"false"	17	1	
3352	3772	17	"false"	17	1	
3353	3775	17	"false"	17	1	
3354	3776	17	"false"	17	1	
3355	3778	17	"false"	17	1	
3356	3780	17	"false"	17	1	
3357	3781	17	"false"	17	1	
3358	3785	17	"false"	17	1	
3359	3791	17	"false"	17	1	
3360	3795	17	"false"	17	1	
3361	3796	17	"false"	17	1	
3362	3797	17	"false"	17	1	
3363	3798	17	"false"	17	1	
3364	3799	17	"false"	17	1	
3365	3800	17	"false"	17	1	
3366	3801	17	"false"	17	1	
3367	3803	17	"false"	17	1	
3368	3808	17	"false"	17	1	
3369	3809	17	"false"	17	1	
3370	3813	17	"false"	17	1	
3371	3814	17	"false"	17	1	
3372	3816	17	"false"	17	1	
3373	3821	17	"false"	17	1	
3374	3822	17	"false"	17	1	
3381	3837	17	"false"	17	1	
3383	3839	17	"false"	17	1	
3384	3840	17	"false"	17	1	
3385	3842	17	"false"	17	1	
3386	3846	17	"false"	17	1	
3387	3847	17	"false"	17	1	
3388	3849	17	"false"	17	1	
3389	3851	17	"false"	17	1	
3390	3852	17	"false"	17	1	
3393	3864	28	"false"	28	1	
3394	3866	17	"false"	17	1	
3395	3867	17	"false"	17	1	
3396	3875	17	"false"	17	1	
3397	3879	17	"false"	17	1	
3398	3880	17	"false"	17	1	
3399	3890	17	"false"	17	1	
3400	3893	17	"false"	17	1	
3401	3896	17	"false"	17	1	
3402	3898	28	"false"	28	1	
